name,id,time,lon,lat,alt,Temp.max,Temp.min,Hum.max,Hum.min,Pres.max,Pres.min,Vient.max,Precip.diaria,Temp.act,Hum.act,Vient.dir,Vient.act,Precip.total,source
Gelida - Institut (Barcelona),ESCAT0800000008790B,2026-09-07,1.86,41.44,141,36.7,18,72,28,1023.3,1019.7,NA,0,34.1,32,NA,NA,0,current_download
Ger (Girona),ESCAT1700000017539B,2026-09-07,1.85,42.41,1134,33.1,8.8,95,23,NA,NA,20,0,30.1,30,236,3,0,current_download
Girona - Marfà (Girona),ESCAT1700000017006A,2026-09-07,2.81,41.98,72,36.4,19,84,43,1022.2,1018.5,29,0,33.2,48,163,6,0,current_download
Girona-Fontajau (Girona),ESCAT1700000017007B,2026-09-07,2.82,41.99,76,35.7,19.6,77,35,1023.1,1019.1,15,0,32.6,40,86,0,0,current_download
Gombrèn (Girona),ESCAT1700000017531A,2026-09-07,2.09,42.25,915,34.6,17.2,59,23,1021.4,1018,31,0,30.4,33,202,5,0,current_download
Gósol (Lleida),ESCAT2500000025716A,2026-09-07,1.66,42.24,1445,30.2,15.9,48,24,1031.1,1028.7,30,0,26.1,28,180,11,0,current_download
Granollers (Barcelona),ESCAT0800000008402A,2026-09-07,2.29,41.61,145,35.6,20.9,74,36,1023.5,1020,20,0,32.6,44,122,3,0,current_download
Grions (Girona),ESCAT1700000017451C,2026-09-07,2.62,41.76,83,33.6,16.2,89,39,1022.1,1018.7,NA,0,30.4,55,NA,NA,0,current_download
Grions - Can Puigmari (Girona),ESCAT1700000017451A,2026-09-07,2.61,41.76,143,34.9,18.7,72,34,1022.1,1018.4,18,0,31.2,50,45,3,0,current_download
Gualba (Barcelona),ESCAT0800000008474B,2026-09-07,2.53,41.72,164,36.4,18.2,81,33,1022.6,1018.8,24,0,33.2,41,360,7,0,current_download
Guardiola de Berguedà (Barcelona),ESCAT0800000008694C,2026-09-07,1.88,42.23,760,35.9,11.7,83,25,1026.2,1021.8,20,0,33,34,180,3,0,current_download
Hosp.de l'Infant - Centre (Tarragona),ESCAT4300000043890A,2026-09-07,0.92,40.99,42,29.7,28.8,84,81,NA,NA,16,0,29.3,84,262,3,0,current_download
Hosp.Infant(Camí Porrasa) (Tarragona),ESCAT4300000043890C,2026-09-07,0.91,41.01,68,30.8,21.5,91,56,1023.1,1020,22,0,28.4,79,124,5,0,current_download
Juneda - Plaça Església (Lleida),ESCAT2500000025430B,2026-09-07,0.83,41.55,277,37.9,20.3,57,34,1025.1,1020.8,15,NA,37.2,37,45,4,NA,current_download
L'Albi (Lleida),ESCAT2500000025450A,2026-09-07,0.94,41.43,530,35.5,22.8,NA,NA,1021.1,1017.3,22,0,31.4,NA,105,16,0,current_download
L'Ametlla del Vallès (Barcelona),ESCAT0800000008480A,2026-09-07,2.24,41.7,647,32.2,24.9,49,26,1019.6,1016.7,24,0,29.1,49,249,0,0,current_download
L'Arboç  (Tarragona),ESCAT4300000043720D,2026-09-07,1.61,41.28,166,32.2,20.7,82,36,1023.1,1020.5,0,0,31.2,49,210,0,0,current_download
L'Arboç Can Suriol (Tarragona),ESCAT4300000043720F,2026-09-07,1.59,41.27,135,32.4,21,90,44,1023.2,1020.2,19,0,30.2,64,188,8,0,current_download
L'Escala - Riells Centre (Girona),ESCAT1700000017130F,2026-09-07,3.14,42.11,4,32.1,20.6,88,45,1023.8,1019.8,20,0,30.1,46,153,4,0,current_download
L'Escala Closa d'en Llop (Girona),ESCAT1700000017130C,2026-09-07,3.13,42.12,35,34.1,20.3,91,47,1023.2,1019.6,21,0,33.2,49,82,3,0,current_download
L'Espunyola (Barcelona),ESCAT0800000008614A,2026-09-07,1.77,42.05,802,35.1,21.8,46,22,1021,1017.5,18,0,32.6,34,313,5,0,current_download
L'Estartit - Roca Maura (Girona),ESCAT1700000017258C,2026-09-07,3.19,42.06,221,28.2,22.2,92,75,1021.4,1018.1,29,0,26.9,80,226,5,0,current_download
L'Hospitalet de Llobregat (Barcelona),ESCAT0800000008901D,2026-09-07,2.1,41.36,20,31.8,25.2,83,46,1019.5,1016.5,18,0,31.4,46,157,7,0,current_download
La Batllòria - Vallès Ori (Barcelona),ESCAT0800000008476A,2026-09-07,2.55,41.72,97,36.2,19.1,85,35,1022.7,1018.9,23,0,34.4,39,188,5,0,current_download
La Beguda Alta (Barcelona),ESCAT0800000008782A,2026-09-07,1.84,41.5,285,35.9,22.3,66,27,1021.4,1018.2,19,0,32.9,34,176,5,0,current_download
La Bisbal d'Empordà (Girona),ESCAT1700000017100B,2026-09-07,3.04,41.95,44,34.7,20.2,91,48,1022.9,1019.5,16,0,31.2,62,225,2,0,current_download
La Bisbal d'Empordà - T (Girona),ESCAT1700000017100A,2026-09-07,3.04,41.96,60,34.4,21.2,89,45,1025.9,1022.2,22,0,29.5,63,180,14,0,current_download
La Bisbal d'Empordà LV (Girona),ESCAT1700000017100C,2026-09-07,3.04,41.96,40,36.1,19.3,88,41,1027.1,1023.5,9,0,30.7,55,220,1,0,current_download
La Font del Bosc Mediona (Barcelona),ESCAT0800000008773A,2026-09-07,1.66,41.48,553,32.7,21.8,66,32,1022.6,1019.8,23,0,30,43,132,5,0,current_download
La Garriga (Ajuntament) (Barcelona),ESCAT0800000008530D,2026-09-07,2.29,41.69,247,34.5,22.3,56,33,1021.6,1018.3,29,0,32,42,225,11,0,current_download
La Granada (Barcelona),ESCAT0800000008792A,2026-09-07,1.71,41.38,260,34.3,19,78,39,1021.6,1018.2,17,0,33.4,45,180,0,0,current_download
La Granadella (Lleida),ESCAT2500000025177A,2026-09-07,0.67,41.35,528,33.8,23.7,47,23,1023.2,1019.5,32,0,31.9,33,162,14,0,current_download
La Jonquera (Girona),ESCAT1700000017700A,2026-09-07,2.87,42.42,112,33.1,20.3,76,44,NA,NA,29,0,30.8,53,111,7,0,current_download
La Jonquera (centre Vila) (Girona),ESCAT1700000017700B,2026-09-07,2.87,42.42,112,33.5,20.2,76,39,1019.7,1016.2,33,0,32,47,107,8,0,current_download
La Molina (Girona),ESCAT1700000017537A,2026-09-07,1.94,42.34,1650,31.5,16.7,49,20,NA,NA,17,0,24.2,38,337,1,0,current_download
La Nou de Berguedà El Pou (Barcelona),ESCAT0800000008698B,2026-09-07,1.89,42.17,940,33.4,18.4,59,25,NA,NA,20,0,31,35,315,6,0,current_download
La Pobla de Lillet (Barcelona),ESCAT0800000008696A,2026-09-07,1.98,42.25,873,33.4,12.8,72,17,1019.5,1014.1,27,0,32.2,22,135,6,0,current_download
La Rápita (Tarragona),ESCAT4300000043540A,2026-09-07,0.59,40.62,65,33,24.6,90,52,1022.4,1019.6,18,0,30.6,65,60,2,0,current_download
La Selva del Camp (INS) (Tarragona),ESCAT4300000043470A,2026-09-07,1.13,41.21,259,31.9,23.1,90,46,1023,1020.2,26,0,29.6,63,131,11,0,current_download
La Sénia (Tarragona),ESCAT4300000043560A,2026-09-07,0.28,40.64,370,30.9,22.8,85,31,1021.4,1019.1,27,0,28.8,58,135,3,0,current_download
La Sénia - Boveral (Tarragona),ESCAT4300000043560B,2026-09-07,0.29,40.65,430,34.9,22.8,79,27,1023,1019.5,28,0,29.7,50,135,7,0,current_download
La Sénia - Font Ferrera (Tarragona),ESCAT4300000043560C,2026-09-07,0.2,40.73,1157,29.8,18.7,72,23,1022.7,1018,17,0,23.7,72,109,2,0,current_download
La Seu d'Urgell (Lleida),ESCAT2500000025700A,2026-09-07,1.47,42.36,686,37.2,11.4,89,24,1026.9,1020.8,18,NA,35.3,27,180,6,NA,current_download
La Torre de Cabdella  (Lleida),ESCAT2500000025515A,2026-09-07,0.99,42.47,1425,31.4,18.5,46,24,1041.4,1035.6,30,0,26.3,30,45,2,0,current_download
La Vall d'en Bas - Mallol (Girona),ESCAT1700000017178B,2026-09-07,2.44,42.15,462,35.5,15.2,91,29,1018.8,1014.9,28,0,32.1,52,148,4,0,current_download
La Vilella Baixa (Tarragona),ESCAT4300000043374A,2026-09-07,0.76,41.22,240,38.3,20.2,58,29,1027.7,1022.2,21,0,35.1,33,5,9,0,current_download
Lavern (Barcelona),ESCAT0800000008739C,2026-09-07,1.77,41.39,217,34.6,18.4,66,33,1019.4,1016.4,19,0,32.1,40,207,6,0,current_download
Les Borges Blanques (Lleida),ESCAT2500000025400A,2026-09-07,0.88,41.52,310,37.1,22.1,40,27,1022.3,1018.2,18,0,35.5,34,90,9,0,current_download
Les Moreres - Bonastre (Tarragona),ESCAT4300000043884B,2026-09-07,1.44,41.22,187,32.5,20,76,39,1020.9,1017.9,18,0,29.4,66,237,5,0,current_download
Les Olives (Girona),ESCAT1700000017466A,2026-09-07,3.02,42.11,88,33.8,20.6,90,47,1021.8,1018.5,16,0,32.1,54,135,3,0,current_download
Llagostera (Girona),ESCAT1700000017240F,2026-09-07,2.9,41.83,131,32.7,17.5,91,46,1022.5,1019.4,29,0,32,51,152,6,0,current_download
Llagostera - Cadiretes (Girona),ESCAT1700000017240H,2026-09-07,2.93,41.76,505,30.9,22.8,77,39,1023.8,1020.7,26,0,24.2,75,157,24,0,current_download
Llagostera - Municipal (Girona),ESCAT1700000017240G,2026-09-07,2.88,41.83,120,34.4,15.9,92,41,1023,1019.8,31,0,30.1,54,184,8,0,current_download
Llagostera - Panedes (Girona),ESCAT1700000017240C,2026-09-07,2.92,41.84,140,32.4,12.7,98,56,1022.9,1019.6,21,0,29.1,62,135,7,0,current_download
Llançà  (Girona),ESCAT1700000017490E,2026-09-07,3.15,42.39,104,30.8,22.7,91,55,1020.6,1017.1,14,0,29.8,58,360,2,0,current_download
Lleida - Ciutat Jardí (Lleida),ESCAT2500000025199A,2026-09-07,0.58,41.63,207,38,20.6,60,31,1023.2,1017.3,NA,0,36.2,40,NA,NA,0,current_download
Lleida-Ciutat Jardí Pro2 (Lleida),ESCAT2500000025199B,2026-09-07,0.59,41.63,209,38.6,21,55,28,1023.3,1018.4,25,0,37.4,34,233,12,0,current_download
Llerona - Els Gorgs (Barcelona),ESCAT0800000008520C,2026-09-07,2.3,41.67,260,35,20.1,64,41,1024.4,1021.1,20,0,31.4,49,295,4,0,current_download
Llers (Girona),ESCAT1700000017730A,2026-09-07,2.91,42.29,164,31.3,19.8,92,51,1023.8,1020.3,20,0,28.2,61,72,6,0,current_download
Lloret de Mar - Platja (Girona),ESCAT1700000017310A,2026-09-07,2.85,41.7,4,29.4,22.1,87,73,NA,NA,18,0,28.4,81,4,0,0,current_download
Lloret de Mar-Fenals (Girona),ESCAT1700000017310B,2026-09-07,2.82,41.7,20,29.7,20,91,70,1020.2,1017.4,17,0,27.2,78,168,7,0,current_download
Malgrat de mar (Barcelona),ESCAT0800000008380A,2026-09-07,2.74,41.65,4,29.2,22.4,81,72,1027.9,1024.8,21,0,28.4,79,236,13,0,current_download
Manlleu (Barcelona),ESCAT0800000008560A,2026-09-07,2.29,42,460,36.8,16.2,69,19,1022.7,1017.9,NA,0,32.7,40,NA,NA,0,current_download
Manresa   (Barcelona),ESCAT0800000008243A,2026-09-07,1.84,41.72,251,36.1,18.7,65,26,1022.1,1017.3,37,0,33.4,35,169,16,0,current_download
Manresa - Est (Barcelona),ESCAT0800000008243B,2026-09-07,1.85,41.72,320,36.2,18.1,66,28,1024.9,1020.5,37,0,32.8,38,135,12,0,current_download
Manresa - Oest (Barcelona),ESCAT0800000008242B,2026-09-07,1.82,41.73,238,36.7,16.6,69,30,1022.6,1017.7,27,0,33.9,38,99,10,0,current_download
Marganell (Barcelona),ESCAT0800000008298A,2026-09-07,1.79,41.64,305,36.3,14.4,77,24,1022.9,1018.4,NA,0,34.9,31,NA,NA,0,current_download
Massanes - Barri Marques (Girona),ESCAT1700000017452A,2026-09-07,2.65,41.75,58,32.9,15.1,99,39,1022.2,1017.9,31,0,29.7,55,157,9,0,current_download
Matadepera-La Muntanyeta (Barcelona),ESCAT0800000008230C,2026-09-07,2.03,41.6,515,33.4,21.2,63,34,1021.7,1018.7,18,0,30.2,50,67,8,0,current_download
Mataró - Can Quirze (Barcelona),ESCAT0800000008304B,2026-09-07,2.46,41.55,80,28.5,22.6,84,70,1021.2,1018.3,15,0,28.3,76,156,0,0,current_download
Mataró - Vista Alegre (Barcelona),ESCAT0800000008304A,2026-09-07,2.45,41.55,105,29.6,22.4,77,59,1022.6,1019.7,18,0,28.6,65,192,3,0,current_download
Mataró -Nord (Barcelona),ESCAT0800000008304C,2026-09-07,2.44,41.56,144,29.5,22.3,82,53,1022.6,1019.8,18,0,28.3,57,202,6,0,current_download
Mataró-Can Canyellas (Barcelona),ESCAT0800000008304D,2026-09-07,2.44,41.56,144,28.5,22.8,85,64,1021.5,1018.6,18,0,27.7,69,135,12,0,current_download
Mataró-Parc de Créteil (Barcelona),ESCAT0800000008304E,2026-09-07,2.45,41.55,105,28.2,21.9,82,67,1021.6,1018.2,18,0,27.9,72,135,7,0,current_download
Medinyà (Girona),ESCAT1700000017482A,2026-09-07,2.86,42.05,52,33.9,19.4,81,42,1023.2,1019.7,24,0,32.3,48,85,7,0,current_download
Mieres (Girona),ESCAT1700000017830A,2026-09-07,2.64,42.13,286,36.4,14.9,96,48,1023.3,1019.7,18,0,32.9,54,119,5,0,current_download
Moià - Oest (Barcelona),ESCAT0800000008180E,2026-09-07,2.09,41.81,735,35.8,20.1,52,24,1025.2,1022.4,16,0,32.2,39,270,0,0,current_download
Moià Alt (Barcelona),ESCAT0800000008180B,2026-09-07,2.1,41.82,824,35.2,21.7,48,24,1023.5,1019.3,13,0,32.1,41,148,2,0,current_download
Molins de Rei - Bonavista (Barcelona),ESCAT0800000008750B,2026-09-07,2.02,41.41,49,33.3,19.7,87,48,1022.4,1019.2,23,0,31.7,49,179,0,0,current_download
Molins de Rei-de les eres (Barcelona),ESCAT0800000008750E,2026-09-07,2.02,41.41,37,32.5,20.6,83,52,1024.5,1021.4,27,0,31.4,52,184,13,0,current_download
Mollet  -  Estació França (Barcelona),ESCAT0800000008100C,2026-09-07,2.22,41.53,65,32.5,21.4,75,38,1024.5,1021.7,27,0,30.4,44,90,6,0,current_download
Montblanc (Tarragona),ESCAT4300000043400B,2026-09-07,1.16,41.37,348,32.5,17.4,68,39,1021.8,1018.7,37,0,29.9,54,114,16,0,current_download
Montfullà (Girona),ESCAT1700000017162C,2026-09-07,2.76,41.96,180,34.7,20.8,82,43,1022.7,1019.4,19,0,30.8,56,190,2,0,current_download
Montmeló-T.de la Bandera (Barcelona),ESCAT0800000008160A,2026-09-07,2.25,41.56,112,35.8,20.7,79,34,1020,1016.8,18,0,33.1,39,188,3,0,current_download
Montornés del V. - Lluch (Barcelona),ESCAT0800000008170B,2026-09-07,2.25,41.55,116,33,19.3,84,40,1026,1022.1,NA,0,32.2,46,NA,NA,0,current_download
Montseny - Les Arrels (Barcelona),ESCAT0800000008469A,2026-09-07,2.4,41.75,435,34.9,22,47,31,1020.3,1017,21,0,31.8,44,123,3,0,current_download
Olesa Montserrat-Eixample (Barcelona),ESCAT0800000008640A,2026-09-07,1.9,41.54,110,36.4,21.1,77,32,1022,1018.3,17,0,33.9,40,320,3,0,current_download
Olost - Mas Lliscàs (Barcelona),ESCAT0800000008516C,2026-09-07,2.1,41.98,558,36.4,13.6,83,19,1025.2,1021.5,31,0,34.1,33,228,16,0,current_download
Olot - Costa del Gegant (Girona),ESCAT1700000017800D,2026-09-07,2.5,42.17,509,35.1,16,87,35,1020.5,1017.1,26,0,31.1,51,158,3,0,current_download
Olot-SPM (Girona),ESCAT1700000017800B,2026-09-07,2.48,42.18,489,34.6,18.6,79,36,1024.7,1021.4,31,0,31.1,52,75,8,0,current_download
Palafolls Mas La Pomareda (Barcelona),ESCAT0800000008389B,2026-09-07,2.75,41.68,12,29.2,18.9,93,66,1024.2,1020.8,24,NA,28.2,74,195,13,NA,current_download
Palafrugell (Girona),ESCAT1700000017200C,2026-09-07,3.16,41.91,45,30.3,22.9,87,64,1022.5,1019.4,24,0,28.3,75,203,16,0,current_download
Palafrugell Joan Capri 93 (Girona),ESCAT1700000017200H,2026-09-07,3.15,41.93,75,30.1,21.5,94,54,1023.6,1020.5,22,0,27.8,74,180,13,0,current_download
Palamós (Girona),ESCAT1700000017230E,2026-09-07,3.13,41.84,17,27.7,23.4,90,79,1021.1,1018.2,24,0,26.9,83,206,9,0,current_download
Palamós - La Fosca (Girona),ESCAT1700000017230D,2026-09-07,3.14,41.86,20,27.4,23,92,81,1022.9,1019.8,27,0,26.7,84,234,10,0,current_download
Palamós - Sant Joan (Girona),ESCAT1700000017230C,2026-09-07,3.12,41.86,30,29.7,21.8,91,61,1022.9,1019.7,22,0,27.2,80,134,3,0,current_download
Palau-solità i P. Cortés (Barcelona),ESCAT0800000008184C,2026-09-07,2.18,41.59,125,33.7,20.1,72,44,1021.8,1018.6,32,0,30.9,55,129,11,0,current_download
Parets del Vallès (Barcelona),ESCAT0800000008150A,2026-09-07,2.22,41.56,123,33.2,20.8,80,41,NA,NA,30,0,30.8,48,198,10,0,current_download
Pedraforca-PN CadíMoixeró (Barcelona),ESCAT0800000025716A,2026-09-07,1.7,42.24,2270,23.7,16.3,45,24,1033.4,1030.9,19,0,22.4,33,0,19,0,current_download
Piera  (Barcelona),ESCAT0800000008784D,2026-09-07,1.75,41.52,312,34.6,17.4,64,26,1024,1020.8,27,0,32.2,37,243,6,0,current_download
Piera (Barcelona),ESCAT0800000008784E,2026-09-07,1.75,41.52,310,34.8,19.1,54,23,1022.9,1019.3,31,0,31.7,35,171,10,0,current_download
Pineda De Mar - Cal Tort  (Barcelona),ESCAT0800000008397C,2026-09-07,2.67,41.64,130,30.7,23.1,78,51,1023.5,1020.2,15,0,28.3,62,225,5,0,current_download
Pineda de Mar - Centre (Barcelona),ESCAT0800000008397F,2026-09-07,2.69,41.62,9,28.7,23.9,82,64,1022.4,1019.2,16,0,28.2,75,202,10,0,current_download
Pineda de Mar - Les Creus (Barcelona),ESCAT0800000008397A,2026-09-07,2.67,41.62,30,29,20.9,85,65,1025,1021.6,18,0,28.1,77,234,10,0,current_download
Pineda de Mar - Nord (Barcelona),ESCAT0800000008397E,2026-09-07,2.69,41.64,45,28.6,22.7,85,65,1022.8,1019.8,23,0,27.8,73,148,7,0,current_download
Pla de Manlleu  (Tarragona),ESCAT4300000043714A,2026-09-07,1.5,41.37,480,33.1,15.7,57,32,1023.5,1020.7,22,0,28.2,51,141,2,0,current_download
Planoles - Càmping (Girona),ESCAT1700000017535C,2026-09-07,2.1,42.32,1260,31.5,18,44,26,NA,NA,24,0,29.8,32,225,11,0,current_download
Platja d'Aro - ISCB (Girona),ESCAT1700000017250A,2026-09-07,3.06,41.82,65,29.5,21.9,91,62,1023.5,1020,18,0,26.8,78,179,7,0,current_download
Porqueres (Mata) (Girona),ESCAT1700000017846B,2026-09-07,2.78,42.1,140,35.3,21.8,75,41,1021.8,1018.3,24,0,33.4,46,80,9,0,current_download
Port del Comte 6Q3R (Lleida),ESCAT2500000025284E,2026-09-07,1.57,42.18,1788,24.9,19.9,40,24,1025.8,1023.7,32,0,24.1,32,247,18,0,current_download
Pradell de Sió (Lleida),ESCAT2500000025316A,2026-09-07,1.03,41.8,316,36.9,19.4,41,14,1022.2,1018.2,18,0,36.4,24,248,5,0,current_download
Prades - Xalet Calderón (Tarragona),ESCAT4300000043364A,2026-09-07,0.99,41.31,950,31.9,19.6,43,24,1022,1018.5,15,0,29,35,195,1,0,current_download
Puigllançada- Coll de Pal (Barcelona),ESCAT0800000008694E,2026-09-07,1.93,42.3,2092,23.6,17.4,46,29,1031.4,1029,31,NA,20.3,46,157,27,NA,current_download
Queixans - La Cerdanya (Girona),ESCAT1700000017538B,2026-09-07,1.92,42.4,1124,31.9,11.2,77,24,1023.3,1018.7,39,0,31.1,26,261,14,0,current_download
Queralbs - Coma de Vaca (Girona),ESCAT1700000017534E,2026-09-07,2.22,42.39,2010,23.8,10.4,65,26,1038.2,1032.9,57,0,21.5,42,270,17,0,current_download
Querol (poble) (Tarragona),ESCAT4300000043816B,2026-09-07,1.4,41.42,560,33.8,16.6,61,31,1026.4,1022.9,24,0,31.3,40,227,6,0,current_download
Refugi Rasos de Peguera (Barcelona),ESCAT0800000008618A,2026-09-07,1.76,42.14,1760,26.8,12.8,63,22,NA,NA,30,0,24.5,43,180,7,0,current_download
Reus - Antic Velòdrom (Tarragona),ESCAT4300000043205A,2026-09-07,1.1,41.15,106,31.9,23,78,43,1024.2,1021,22,0,29.3,70,190,4,0,current_download
Reus - Boca de la Mina (Tarragona),ESCAT4300000043202C,2026-09-07,1.09,41.16,151,34.2,18.4,89,46,1023.1,1020.3,16,0,31.3,60,199,5,0,current_download
Reus - Carme (Tarragona),ESCAT4300000043201C,2026-09-07,1.11,41.15,136,32.7,24.4,78,45,1022.2,1018.9,17,0,29.8,68,205,2,0,current_download
Reus - Centre (Tarragona),ESCAT4300000043201A,2026-09-07,1.11,41.15,147,31.1,24.3,77,47,1020.9,1018.1,23,0,28.8,69,147,10,0,current_download
Reus - Mas Abelló (Tarragona),ESCAT4300000043204C,2026-09-07,1.12,41.15,113,31.7,23.2,80,49,1023.2,1020.5,21,0,29.3,71,110,6,0,current_download
Reus - Nord (Tarragona),ESCAT4300000043206B,2026-09-07,1.11,41.17,150,32.3,21.7,85,48,1020.9,1018.1,18,0,30.1,65,193,5,0,current_download
Reus - Piscines Municipal (Tarragona),ESCAT4300000043206A,2026-09-07,1.09,41.15,135,32.3,19.2,83,50,1023.2,1020.4,18,0,29.8,64,161,6,0,current_download
Ribes de Freser - Serrat (Girona),ESCAT1700000017534F,2026-09-07,2.18,42.32,1140,31.3,16.3,58,27,NA,NA,41,NA,29.4,34,180,11,NA,current_download
Riells - Cultius Ponç (Girona),ESCAT1700000017451B,2026-09-07,2.57,41.73,80,36.7,16.4,90,35,NA,NA,20,0,33.1,42,270,2,0,current_download
Ripollet 2.0 (Barcelona),ESCAT0800000008291B,2026-09-07,2.18,41.51,75,32.4,20.7,79,45,1022.2,1019,19,0,31.5,50,360,5,0,current_download
Ripollet-centro (Barcelona),ESCAT0800000008291D,2026-09-07,2.16,41.51,75,33.8,21.1,78,41,1022.5,1018.8,22,0,30.7,52,45,4,0,current_download
Riudarenes-Cultius Brugat (Girona),ESCAT1700000017421A,2026-09-07,2.71,41.84,96,34.3,15.8,95,40,1019.2,1015.6,20,0,30.6,53,202,11,0,current_download
Riudellots - Can Jordi  (Girona),ESCAT1700000017457B,2026-09-07,2.78,41.9,137,35.4,19.7,82,41,1023,1020,27,0,31.7,49,112,6,0,current_download
Riudoms (Tarragona),ESCAT4300000043330A,2026-09-07,1.05,41.14,130,32.7,18.6,78,47,1025,1022,16,0,30.4,66,0,4,0,current_download
Riudoms - Camí St Pau (Tarragona),ESCAT4300000043330E,2026-09-07,1.05,41.14,161,31.7,19.7,77,50,1022.8,1020.2,16,0,29.7,67,194,5,0,current_download
"Rocafort, Can Lleonart  (Barcelona)",ESCAT0800000008254C,2026-09-07,1.92,41.72,472,33.2,17.9,NA,NA,1021,1018,33,0,30.8,NA,215,21,0,current_download
Roda de Ter - Escorxador (Barcelona),ESCAT0800000008510D,2026-09-07,2.31,41.98,457,36.4,14.7,92,29,1026,1021.1,30,0,33.2,43,202,5,0,current_download
Roda de Ter - Pla Xic (Barcelona),ESCAT0800000008510A,2026-09-07,2.31,41.99,470,37.1,14.9,88,28,1024.9,1020.1,28,0,33.5,43,180,0,0,current_download
Roses (Girona),ESCAT1700000017480A,2026-09-07,3.18,42.27,12,29.9,21.8,92,71,1021.8,1018.4,40,0,27.3,82,112,28,0,current_download
Rubí - Andromeda (Barcelona),ESCAT0800000008191B,2026-09-07,2.04,41.49,150,34.4,21.9,83,40,1021.1,1017.6,27,0,32,42,202,13,0,current_download
Rubí - La Serreta (Barcelona),ESCAT0800000008191F,2026-09-07,2.04,41.5,180,34.4,21.3,83,44,1024,1020.2,26,0,31.1,47,159,12,0,current_download
Rubí - Pl S.Allende (Barcelona),ESCAT0800000008191E,2026-09-07,2.03,41.49,130,35.1,20,82,43,1020.9,1017.3,18,0,31.8,47,235,3,0,current_download
Rubió (Lleida),ESCAT2500000025566A,2026-09-07,1.22,42.38,1714,29.1,17.1,38,19,1027,1024.5,35,0,26.6,24,255,18,0,current_download
S. Cugat Val. La Floresta (Barcelona),ESCAT0800000008198A,2026-09-07,2.08,41.45,217,34.3,21.6,NA,NA,1024,1020.4,NA,0,31.2,NA,NA,NA,0,current_download
S.M.Montbui - N.Antic (Barcelona),ESCAT0800000008710B,2026-09-07,1.6,41.55,407,35.8,17.3,61,32,1022.9,1019,29,0,34.1,38,128,1,0,current_download
Sabadell - Can Rull (Barcelona),ESCAT0800000008206G,2026-09-07,2.09,41.56,225,33.3,22.4,55,32,1021.6,1018.1,22,0,30.9,44,157,9,0,current_download
Sabadell - Centre (Barcelona),ESCAT0800000008202B,2026-09-07,2.11,41.55,197,33.1,22.8,74,46,1022.4,1019.3,31,0,30.5,56,132,13,0,current_download
Sabadell - Creu Alta (Barcelona),ESCAT0800000008208A,2026-09-07,2.1,41.56,210,31.5,20.1,51,30,1022,1019,17,0,27.8,43,156,7,0,current_download
Sabadell - Rambla (Barcelona),ESCAT0800000008201C,2026-09-07,2.11,41.54,179,34.1,23.3,66,38,1022.8,1019.2,15,0,32.3,41,292,1,0,current_download
Sabadell - Viena II (Barcelona),ESCAT0800000008206A,2026-09-07,2.08,41.56,212,40.5,21.7,58,31,1020.6,1016.9,NA,NA,31.2,44,NA,NA,NA,current_download
Sallent [El Bages] (Barcelona),ESCAT0800000008650B,2026-09-07,1.9,41.83,336,36.6,15.9,75,24,1024.2,1019.7,NA,0,34.7,32,NA,NA,0,current_download
Salou - Barenys (Tarragona),ESCAT4300000043840A,2026-09-07,1.13,41.08,33,30.8,28.3,84,70,1025.7,1022.6,13,0,28.7,82,88,3,0,current_download
Sant Andreu de la B-Palau (Barcelona),ESCAT0800000008740E,2026-09-07,1.96,41.45,88,33.4,20.1,NA,NA,1024.2,1020.5,48,0,30.8,NA,113,9,0,current_download
Sant Andreu de la Barca (Barcelona),ESCAT0800000008740D,2026-09-07,1.96,41.45,85,34.1,20.6,77,40,1022.8,1019.3,NA,0,32.1,45,NA,NA,0,current_download
Sant Andreu de Llavaneres (Barcelona),ESCAT0800000008392A,2026-09-07,2.48,41.57,139,28.8,21.3,83,63,1022.5,1019.6,18,0,27.8,67,163,5,0,current_download
Sant Boi - C. Cooperativa (Barcelona),ESCAT0800000008903D,2026-09-07,2.03,41.36,41,30.8,21.3,83,48,1022.9,1019.5,29,0,29.9,51,67,21,0,current_download
Sant Boi - Molí Nou (Barcelona),ESCAT0800000008830B,2026-09-07,2.03,41.37,26,30.8,21.6,79,51,1022.2,1019.2,27,0,30,52,135,3,0,current_download
Sant Boi de Llobregat (Barcelona),ESCAT0800000008830C,2026-09-07,2.03,41.35,50,30.7,21.4,85,52,1022.5,1019.5,24,0,30.6,54,146,5,0,current_download
Sant Boi Ll. - Marianao (Barcelona),ESCAT0800000008830E,2026-09-07,2.03,41.35,36,32.5,22.2,84,49,1023,1019.7,17,0,30.8,53,22,4,0,current_download
Sant Celoni - Diputació (Barcelona),ESCAT0800000008470G,2026-09-07,2.49,41.69,170,34.8,18.1,85,39,1021.5,1018.5,31,0,31.8,51,167,8,0,current_download
Sant Celoni - Vilardell (Barcelona),ESCAT0800000008470F,2026-09-07,2.52,41.68,240,33.1,18.4,84,45,NA,NA,NA,NA,30.5,49,NA,NA,NA,current_download
Sant Climent de Llobregat (Barcelona),ESCAT0800000008849C,2026-09-07,1.99,41.34,80,32.5,20.9,86,44,1021.1,1017.9,24,0,29.9,49,122,4,0,current_download
