name,id,time,lon,lat,alt,Temp.max,Temp.min,Hum.max,Hum.min,Pres.max,Pres.min,Vient.max,Precip.diaria,Temp.act,Hum.act,Vient.dir,Vient.act,Precip.total,source
Sant Celoni - Vilardell (Barcelona),ESCAT0800000008470F,2026-09-18,2.52,41.68,,24.0,15.2,94.0,63.0,,,,,18.6,89.0,,,,xml_feed
Sant Celoni - Diputació (Barcelona),ESCAT0800000008470G,2026-09-18,2.49,41.69,170.0,25.6,15.3,92.0,60.0,1017.8,1014.7,26.0,0.0,18.4,89.0,276.0,5.0,0.0,xml_feed
Vallgorguina (Barcelona),ESCAT0800000008471C,2026-09-18,2.52,41.65,280.0,25.3,14.5,96.0,58.0,1019.8,1016.2,15.0,0.0,16.7,96.0,180.0,0.0,0.0,xml_feed
Gualba (Barcelona),ESCAT0800000008474B,2026-09-18,2.53,41.72,164.0,27.5,14.8,88.0,53.0,1019.0,1015.8,29.0,0.0,19.3,82.0,360.0,3.0,0.0,xml_feed
La Batllòria - Vallès Ori (Barcelona),ESCAT0800000008476A,2026-09-18,2.55,41.72,97.0,26.8,16.0,88.0,54.0,1019.3,1016.1,26.0,0.0,20.5,82.0,333.0,0.0,0.0,xml_feed
L'Ametlla del Vallès (Barcelona),ESCAT0800000008480A,2026-09-18,2.24,41.7,647.0,22.5,15.9,91.0,61.0,1017.3,1013.7,23.0,0.0,17.3,90.0,288.0,0.0,0.0,xml_feed
Vic (Barcelona),ESCAT0800000008500A,2026-09-18,2.28,41.96,500.0,25.4,15.0,94.0,52.0,1020.1,1016.6,29.0,0.0,17.5,92.0,186.0,3.0,0.0,xml_feed
Vic - Zona Universitària (Barcelona),ESCAT0800000008500E,2026-09-18,2.25,41.93,525.0,25.9,15.2,88.0,40.0,1024.6,1020.9,27.0,0.0,18.5,83.0,216.0,0.0,0.0,xml_feed
Sant Julià de Vilatorta (Barcelona),ESCAT0800000008504A,2026-09-18,2.32,41.92,570.0,24.3,14.1,82.0,52.0,1018.7,1015.2,21.0,0.0,16.9,82.0,119.0,2.0,0.0,xml_feed
Sant Sadurní d'Osormort (Barcelona),ESCAT0800000008504B,2026-09-18,2.39,41.91,510.0,25.6,11.1,86.0,40.0,1018.9,1015.3,21.0,0.0,12.7,86.0,152.0,0.0,0.0,xml_feed
Sentfores (La Guixa) (Barcelona),ESCAT0800000008505A,2026-09-18,2.23,41.92,512.0,26.2,14.1,95.0,44.0,1019.5,1016.0,32.0,0.0,16.8,91.0,306.0,3.0,0.0,xml_feed
Santa Eulàlia Riuprimer (Barcelona),ESCAT0800000008505B,2026-09-18,2.19,41.91,585.0,24.7,13.5,92.0,47.0,1019.1,1015.5,27.0,0.0,15.2,92.0,261.0,5.0,0.0,xml_feed
Calldetenes (Barcelona),ESCAT0800000008506A,2026-09-18,2.29,41.93,488.0,27.1,14.6,90.0,38.0,1020.3,1017.0,29.0,0.0,19.2,85.0,198.0,5.0,0.0,xml_feed
Calldetenes (Est) (Barcelona),ESCAT0800000008506B,2026-09-18,2.3,41.93,510.0,25.3,14.8,83.0,43.0,1020.0,1016.4,19.0,0.0,18.4,83.0,0.0,0.0,0.0,xml_feed
Santa Eugènia de Berga (Barcelona),ESCAT0800000008507A,2026-09-18,2.28,41.91,506.0,26.1,14.2,88.0,42.0,1018.5,1014.9,16.0,0.0,18.5,85.0,132.0,0.0,0.0,xml_feed
Santa Cecília de Voltregà (Barcelona),ESCAT0800000008509A,2026-09-18,2.2,42.01,580.0,24.9,15.2,93.0,35.0,1014.9,1011.0,29.0,0.0,17.4,84.0,0.0,0.0,0.0,xml_feed
Roda de Ter - Pla Xic (Barcelona),ESCAT0800000008510A,2026-09-18,2.31,41.99,470.0,26.1,16.1,88.0,45.0,1019.6,1015.9,20.0,0.0,17.8,86.0,67.0,0.0,0.0,xml_feed
Sant Pere de Casserres (Barcelona),ESCAT0800000008510C,2026-09-18,2.34,42.0,486.0,27.2,16.9,90.0,50.0,1020.4,1016.7,23.0,0.0,18.6,90.0,121.0,0.0,0.0,xml_feed
Roda de Ter - Escorxador (Barcelona),ESCAT0800000008510D,2026-09-18,2.31,41.98,457.0,26.8,15.6,91.0,46.0,1021.0,1017.4,20.0,0.0,18.0,91.0,90.0,0.0,0.0,xml_feed
Olost - Mas Lliscàs (Barcelona),ESCAT0800000008516C,2026-09-18,2.1,41.98,558.0,25.7,14.6,92.0,39.0,1020.9,1017.3,29.0,0.0,16.5,85.0,63.0,0.0,0.0,xml_feed
Tavèrnoles (Barcelona),ESCAT0800000008519B,2026-09-18,2.33,41.95,535.0,25.5,15.3,62.0,29.0,1017.7,1014.3,23.0,0.0,17.5,62.0,158.0,0.0,0.0,xml_feed
Tavèrnoles - El Raurell (Barcelona),ESCAT0800000008519C,2026-09-18,2.37,41.97,650.0,24.4,14.2,97.0,46.0,1016.3,1012.4,15.0,0.0,15.4,97.0,135.0,0.0,0.0,xml_feed
Llerona - Els Gorgs (Barcelona),ESCAT0800000008520C,2026-09-18,2.3,41.67,260.0,25.0,15.0,96.0,61.0,1021.2,1017.4,17.0,0.0,18.9,91.0,5.0,0.0,0.0,xml_feed
La Garriga (Ajuntament) (Barcelona),ESCAT0800000008530D,2026-09-18,2.29,41.69,247.0,24.8,15.9,88.0,55.0,1018.7,1015.1,23.0,0.0,19.3,84.0,68.0,8.0,0.0,xml_feed
Centelles - Oest (Barcelona),ESCAT0800000008540C,2026-09-18,2.23,41.8,547.0,24.6,14.3,97.0,53.0,,,13.0,0.0,17.3,92.0,180.0,0.0,0.0,xml_feed
Tona - IES  (Barcelona),ESCAT0800000008551B,2026-09-18,2.23,41.85,607.0,24.2,14.3,91.0,49.0,1015.7,1012.1,26.0,0.0,16.7,89.0,270.0,0.0,0.0,xml_feed
Taradell (Dr.Fleming) (Barcelona),ESCAT0800000008552C,2026-09-18,2.29,41.87,625.0,25.4,13.8,87.0,47.0,1020.0,1016.4,31.0,0.0,17.4,85.0,189.0,0.0,0.0,xml_feed
Seva (Barcelona),ESCAT0800000008553A,2026-09-18,2.28,41.84,670.0,24.5,12.8,90.0,50.0,1018.7,1015.0,16.0,0.0,16.8,86.0,190.0,0.0,0.0,xml_feed
Manlleu (Barcelona),ESCAT0800000008560A,2026-09-18,2.29,42.0,460.0,25.6,16.2,70.0,41.0,1018.6,1015.1,,0.0,18.7,67.0,,,0.0,xml_feed
Torelló (Ins Cirviànum) (Barcelona),ESCAT0800000008570A,2026-09-18,2.26,42.05,520.0,25.2,16.4,81.0,40.0,1017.3,1013.2,21.0,0.0,17.5,81.0,58.0,1.0,0.0,xml_feed
Bellmunt - Santuari (Barcelona),ESCAT0800000008572A,2026-09-18,2.3,42.1,,19.7,10.8,96.0,53.0,1021.4,1017.0,,0.0,13.7,92.0,,,0.0,xml_feed
Bellmunt (Barcelona),ESCAT0800000008572B,2026-09-18,2.29,42.1,1241.0,19.2,10.7,94.0,58.0,1017.8,1014.0,27.0,0.0,13.5,91.0,233.0,10.0,0.0,xml_feed
Berga (Barcelona),ESCAT0800000008600A,2026-09-18,1.85,42.1,684.0,23.6,14.7,90.0,43.0,1018.6,1014.8,34.0,0.0,17.6,75.0,338.0,5.0,0.0,xml_feed
Avià - Sud (Barcelona),ESCAT0800000008610A,2026-09-18,1.83,42.07,660.0,23.8,13.7,,,1030.0,1024.0,33.0,0.0,16.9,,45.0,0.0,0.0,xml_feed
L'Espunyola (Barcelona),ESCAT0800000008614A,2026-09-18,1.77,42.05,802.0,23.4,12.4,91.0,45.0,1018.6,1014.9,21.0,0.0,16.1,85.0,184.0,0.0,0.0,xml_feed
Refugi Rasos de Peguera (Barcelona),ESCAT0800000008618A,2026-09-18,1.76,42.14,1760.0,15.9,6.2,99.0,64.0,,,20.0,0.0,7.4,91.0,112.0,0.0,0.0,xml_feed
Borredà (Barcelona),ESCAT0800000008619A,2026-09-18,1.99,42.14,865.0,23.0,12.6,97.0,45.0,1018.0,1013.0,15.0,0.0,15.5,95.0,150.0,0.0,0.0,xml_feed
Torrelles Ll. Can Tarrida (Barcelona),ESCAT0800000008629A,2026-09-18,1.99,41.36,130.0,25.7,17.4,90.0,63.0,1019.3,1016.2,15.0,4.0,18.4,90.0,192.0,0.0,4.0,xml_feed
Torrelles Llob.Can Güell (Barcelona),ESCAT0800000008629C,2026-09-18,1.95,41.36,274.0,25.4,17.2,94.0,63.0,1021.8,1017.7,,0.0,18.1,94.0,,,0.0,xml_feed
Sant Esteve Sesrovires N (Barcelona),ESCAT0800000008635A,2026-09-18,1.86,41.5,215.0,26.8,17.8,87.0,53.0,1023.9,1019.9,31.0,0.8,19.6,86.0,209.0,2.0,0.8,xml_feed
Olesa Montserrat-Eixample (Barcelona),ESCAT0800000008640A,2026-09-18,1.9,41.54,110.0,28.1,18.2,88.0,42.0,1018.2,1014.8,15.0,0.0,20.2,84.0,326.0,0.0,0.0,xml_feed
Sallent [El Bages] (Barcelona),ESCAT0800000008650B,2026-09-18,1.9,41.83,336.0,27.5,15.7,89.0,38.0,1020.4,1017.1,,0.0,18.0,84.0,,,0.0,xml_feed
Casserres (Barcelona),ESCAT0800000008693A,2026-09-18,1.85,42.01,614.0,24.7,13.9,91.0,34.0,1020.0,1017.0,22.0,0.0,17.0,85.0,0.0,0.0,0.0,xml_feed
St.J.Cerdanyola-Cal Solà (Barcelona),ESCAT0800000008694B,2026-09-18,1.89,42.22,980.0,22.5,11.4,99.0,50.0,1019.8,1015.7,26.0,0.0,12.1,91.0,67.0,6.0,0.0,xml_feed
Guardiola de Berguedà (Barcelona),ESCAT0800000008694C,2026-09-18,1.88,42.23,760.0,25.3,12.6,96.0,42.0,1020.8,1016.7,20.0,0.0,13.3,86.0,292.0,0.0,0.0,xml_feed
St.J.Cerdanyola-Forcat (Barcelona),ESCAT0800000008694D,2026-09-18,1.89,42.23,1115.0,21.6,11.6,92.0,53.0,1021.2,1017.1,37.0,0.0,13.4,85.0,112.0,6.0,0.0,xml_feed
Puigllançada- Coll de Pal (Barcelona),ESCAT0800000008694E,2026-09-18,1.93,42.3,,10.1,6.1,99.0,71.0,1020.7,1015.5,34.0,,9.4,71.0,292.0,0.0,,xml_feed
Bagà (nord) (Barcelona),ESCAT0800000008695A,2026-09-18,1.86,42.26,865.0,24.2,12.3,94.0,44.0,1020.9,1016.8,18.0,0.0,13.9,80.0,45.0,0.0,0.0,xml_feed
Bagà (centre) (Barcelona),ESCAT0800000008695C,2026-09-18,1.86,42.25,798.0,23.9,12.9,85.0,48.0,1017.6,1013.5,23.0,0.0,14.4,76.0,157.0,0.0,0.0,xml_feed
Bagà (sud) (Barcelona),ESCAT0800000008695D,2026-09-18,1.87,42.25,770.0,23.6,11.8,95.0,45.0,1022.0,1017.9,26.0,0.0,12.2,88.0,67.0,0.0,0.0,xml_feed
Cadí Est- PN Cadí-Moixeró (Barcelona),ESCAT0800000008695G,2026-09-18,1.74,42.29,2440.0,9.1,4.1,96.0,81.0,,,,0.0,5.3,92.0,,,0.0,xml_feed
Bagà (refugi Rebost) PN (Barcelona),ESCAT0800000008695H,2026-09-18,1.89,42.29,1640.0,16.5,8.8,97.0,64.0,1026.7,1020.7,19.0,0.0,9.9,87.0,45.0,5.0,0.0,xml_feed
La Pobla de Lillet (Barcelona),ESCAT0800000008696A,2026-09-18,1.98,42.25,873.0,21.9,13.6,87.0,41.0,1015.1,1010.2,21.0,0.0,13.8,78.0,45.0,2.0,0.0,xml_feed
La Nou de Berguedà El Pou (Barcelona),ESCAT0800000008698B,2026-09-18,1.89,42.17,940.0,22.7,12.6,97.0,45.0,,,20.0,0.0,14.2,87.0,45.0,0.0,0.0,xml_feed
Sta. Margarida de Montbui (Barcelona),ESCAT0800000008710A,2026-09-18,1.6,41.58,320.0,28.2,15.2,87.0,39.0,1018.2,1014.9,37.0,0.0,17.4,80.0,292.0,3.0,0.0,xml_feed
S.M.Montbui - N.Antic (Barcelona),ESCAT0800000008710B,2026-09-18,1.6,41.55,407.0,27.6,15.0,91.0,42.0,1019.5,1016.3,34.0,0.0,17.2,83.0,206.0,0.0,0.0,xml_feed
Sant Martí de Tous (Barcelona),ESCAT0800000008712A,2026-09-18,1.52,41.56,445.0,26.1,14.6,88.0,40.0,1021.0,1017.6,39.0,0.0,17.1,79.0,275.0,1.0,0.0,xml_feed
Vilafranca Del Penedès (Barcelona),ESCAT0800000008720C,2026-09-18,1.7,41.34,220.0,25.8,16.8,93.0,51.0,1020.6,1016.6,15.0,0.2,18.5,90.0,258.0,0.0,0.2,xml_feed
Cantallops (Barcelona),ESCAT0800000008739A,2026-09-18,1.8,41.37,280.0,24.7,16.6,94.0,60.0,1018.3,1014.8,,0.0,17.6,91.0,,,0.0,xml_feed
Sant Pau D'Ordal (Barcelona),ESCAT0800000008739B,2026-09-18,1.79,41.38,240.0,25.6,16.8,91.0,55.0,1017.9,1014.3,35.0,0.0,18.8,86.0,64.0,2.0,0.0,xml_feed
Lavern (Barcelona),ESCAT0800000008739C,2026-09-18,1.77,41.39,217.0,26.3,17.0,84.0,51.0,1015.8,1012.6,23.0,0.0,19.4,84.0,180.0,0.0,0.0,xml_feed
Sant Andreu de la Barca (Barcelona),ESCAT0800000008740D,2026-09-18,1.96,41.45,85.0,26.8,18.1,86.0,52.0,1019.3,1016.0,,0.0,20.4,82.0,,,0.0,xml_feed
Molins de Rei - Bonavista (Barcelona),ESCAT0800000008750B,2026-09-18,2.02,41.41,49.0,26.3,17.9,92.0,60.0,1018.9,1015.5,18.0,0.0,19.2,89.0,321.0,0.0,0.0,xml_feed
Molins de Rei-de les eres (Barcelona),ESCAT0800000008750E,2026-09-18,2.02,41.41,37.0,25.9,18.4,87.0,63.0,1020.9,1017.5,27.0,0.0,19.7,85.0,97.0,0.0,0.0,xml_feed
Cervelló - Penya Roja (Barcelona),ESCAT0800000008758A,2026-09-18,1.95,41.4,357.0,27.7,17.2,90.0,57.0,1019.0,1015.0,15.0,0.0,18.8,88.0,297.0,0.0,0.0,xml_feed
Vallirana (Mas Rovira) (Barcelona),ESCAT0800000008759A,2026-09-18,1.93,41.39,310.0,23.8,17.3,88.0,63.0,,,29.0,0.0,19.1,88.0,201.0,0.0,0.0,xml_feed
Sant Sadurní d'Anoia (Barcelona),ESCAT0800000008770A,2026-09-18,1.78,41.43,170.0,25.9,17.3,93.0,55.0,1016.2,1013.0,32.0,0.0,18.8,91.0,206.0,0.0,0.0,xml_feed
La Font del Bosc Mediona (Barcelona),ESCAT0800000008773A,2026-09-18,1.66,41.48,553.0,24.2,13.7,86.0,50.0,1019.7,1016.0,23.0,0.0,17.1,81.0,0.0,0.0,0.0,xml_feed
Torrelavit (Barcelona),ESCAT0800000008775A,2026-09-18,1.69,41.43,266.0,25.7,16.6,91.0,52.0,1019.2,1015.9,24.0,0.0,17.3,91.0,16.0,0.0,0.0,xml_feed
Torrelavit (Barcelona),ESCAT0800000008775B,2026-09-18,1.73,41.45,,26.6,17.0,93.0,48.0,,,26.0,,17.5,93.0,112.0,0.0,,xml_feed
Sant Pere de Riudebitlles (Barcelona),ESCAT0800000008776A,2026-09-18,1.71,41.45,245.0,26.3,17.1,90.0,56.0,1018.2,1015.0,26.0,0.0,18.1,88.0,360.0,0.0,0.0,xml_feed
Sant Pere de Riudebitlles (Barcelona),ESCAT0800000008776B,2026-09-18,1.7,41.45,260.0,26.7,16.8,94.0,55.0,1018.6,1015.0,28.0,0.0,17.4,94.0,112.0,2.0,0.0,xml_feed
Sant Quintí de Mediona (Barcelona),ESCAT0800000008777A,2026-09-18,1.66,41.46,,25.1,15.3,90.0,54.0,1013.5,1009.9,26.0,,17.0,89.0,248.0,2.0,,xml_feed
La Beguda Alta (Barcelona),ESCAT0800000008782A,2026-09-18,1.84,41.5,285.0,26.4,16.5,89.0,48.0,1018.1,1014.9,19.0,0.6,19.4,87.0,325.0,0.0,0.6,xml_feed
El Bedorc - Piera (Barcelona),ESCAT0800000008784C,2026-09-18,1.72,41.5,220.0,28.2,16.4,92.0,44.0,1022.5,1018.7,18.0,0.0,17.4,91.0,309.0,0.0,0.0,xml_feed
Piera  (Barcelona),ESCAT0800000008784D,2026-09-18,1.75,41.52,312.0,25.7,15.7,94.0,48.0,1019.9,1016.5,27.0,0.0,18.2,91.0,167.0,0.0,0.0,xml_feed
Piera (Barcelona),ESCAT0800000008784E,2026-09-18,1.75,41.52,310.0,26.4,16.5,87.0,43.0,1019.4,1015.7,31.0,0.0,18.1,85.0,352.0,5.0,0.0,xml_feed
Vallbona d'Anoia (Barcelona),ESCAT0800000008785A,2026-09-18,1.71,41.52,289.0,26.6,15.3,88.0,44.0,1019.2,1016.0,34.0,0.0,17.2,87.0,114.0,0.0,0.0,xml_feed
Gelida - Institut (Barcelona),ESCAT0800000008790B,2026-09-18,1.86,41.44,141.0,27.4,17.7,90.0,48.0,1019.5,1016.4,,0.0,19.7,84.0,,,0.0,xml_feed
La Granada (Barcelona),ESCAT0800000008792A,2026-09-18,1.71,41.38,260.0,26.8,16.4,99.0,55.0,1017.8,1013.8,18.0,0.0,18.1,98.0,157.0,0.0,0.0,xml_feed
Vilanova i la Geltrú (Barcelona),ESCAT0800000008800F,2026-09-18,1.72,41.22,16.0,25.2,19.5,85.0,62.0,1016.3,1012.7,24.0,0.0,21.4,83.0,13.0,3.0,0.0,xml_feed
El Prat-Zonilla (Barcelona),ESCAT0800000008820D,2026-09-18,2.08,41.32,4.0,25.1,19.4,85.0,62.0,1019.7,1016.1,31.0,0.0,21.3,80.0,270.0,0.0,0.0,xml_feed
Sant Boi - Molí Nou (Barcelona),ESCAT0800000008830B,2026-09-18,2.03,41.37,26.0,24.5,19.0,80.0,62.0,1018.3,1015.0,39.0,1.0,20.7,78.0,22.0,0.0,1.0,xml_feed
Sant Boi de Llobregat (Barcelona),ESCAT0800000008830C,2026-09-18,2.03,41.35,50.0,24.6,18.4,90.0,66.0,1018.9,1015.4,32.0,1.8,20.4,85.0,199.0,0.0,1.8,xml_feed
Sant Boi Ll. - Marianao (Barcelona),ESCAT0800000008830E,2026-09-18,2.03,41.35,36.0,25.6,17.6,92.0,62.0,1019.3,1015.4,26.0,1.3,21.0,82.0,292.0,0.0,1.3,xml_feed
Viladecans (Barcelona),ESCAT0800000008840A,2026-09-18,2.01,41.32,53.0,24.7,19.6,86.0,64.0,1019.2,1008.7,28.0,0.8,21.0,83.0,45.0,1.0,0.8,xml_feed
Sant Climent de Llobregat (Barcelona),ESCAT0800000008849C,2026-09-18,1.99,41.34,80.0,25.6,18.1,89.0,59.0,1017.6,1013.5,22.0,0.0,18.5,89.0,84.0,2.0,0.0,xml_feed
Gavà.  La Bòbila (Barcelona),ESCAT0800000008850A,2026-09-18,2.0,41.31,45.0,24.4,18.4,91.0,69.0,1017.7,1014.1,32.0,4.0,21.7,82.0,315.0,0.0,4.0,xml_feed
Gavà - Gavà Nova (Barcelona),ESCAT0800000008850C,2026-09-18,1.99,41.31,40.0,26.7,17.6,92.0,58.0,1021.1,1017.1,11.0,6.6,21.6,79.0,79.0,0.0,6.6,xml_feed
Castelldefels - Bellamar (Barcelona),ESCAT0800000008860A,2026-09-18,1.95,41.27,20.0,26.0,19.6,84.0,61.0,1020.3,1016.0,20.0,0.0,21.9,77.0,36.0,2.0,0.0,xml_feed
Castelldefels - Platja (Barcelona),ESCAT0800000008860B,2026-09-18,1.96,41.27,2.0,23.9,19.4,89.0,69.0,1019.6,1015.7,35.0,0.1,22.4,77.0,75.0,0.0,0.1,xml_feed
Castelldefels -Lluminetes (Barcelona),ESCAT0800000008860C,2026-09-18,1.97,41.27,,25.1,20.1,93.0,43.0,1023.0,1009.0,38.0,0.0,20.1,89.0,168.0,10.0,0.0,xml_feed
Sitges (Barcelona),ESCAT0800000008870D,2026-09-18,1.8,41.24,15.0,25.3,19.3,86.0,59.0,1018.8,1015.0,21.0,2.0,22.0,75.0,355.0,6.0,2.0,xml_feed
Sitges (Barcelona),ESCAT0800000008870E,2026-09-18,1.81,41.24,25.0,24.4,19.0,90.0,61.0,1020.2,1016.4,24.0,2.4,21.7,78.0,20.0,5.0,2.4,xml_feed
L'Hospitalet de Llobregat (Barcelona),ESCAT0800000008901D,2026-09-18,2.1,41.36,20.0,26.3,19.6,87.0,58.0,1015.7,1012.2,26.0,2.6,22.6,74.0,0.0,0.0,2.6,xml_feed
Sant Boi - C. Cooperativa (Barcelona),ESCAT0800000008903D,2026-09-18,2.03,41.36,41.0,24.2,18.9,80.0,61.0,1019.1,1015.5,42.0,0.8,20.7,78.0,0.0,0.0,0.8,xml_feed
Badalona - Dalt la Vila (Barcelona),ESCAT0800000008911C,2026-09-18,2.26,41.46,37.0,24.8,20.0,87.0,67.0,1020.5,1016.7,37.0,0.2,22.1,78.0,280.0,0.0,0.2,xml_feed
Badalona - Centre (Barcelona),ESCAT0800000008912A,2026-09-18,2.25,41.45,30.0,24.1,20.1,86.0,57.0,1019.2,1015.8,31.0,0.0,22.7,76.0,313.0,2.0,0.0,xml_feed
Badalona - Progres (Barcelona),ESCAT0800000008912B,2026-09-18,2.24,41.45,27.0,25.2,20.4,85.0,58.0,1019.2,1015.7,31.0,0.0,23.1,75.0,293.0,4.0,0.0,xml_feed
Badalona- S.Antoni Llefià (Barcelona),ESCAT0800000008913B,2026-09-18,2.22,41.44,35.0,24.7,19.3,88.0,63.0,1017.9,1014.2,30.0,0.1,21.8,76.0,31.0,1.0,0.1,xml_feed
Badalona - Bufalà (Barcelona),ESCAT0800000008915A,2026-09-18,2.24,41.46,65.0,25.5,20.2,81.0,62.0,1018.1,1014.6,15.0,0.0,21.2,75.0,0.0,0.0,0.0,xml_feed
Badalona - BCIN (Barcelona),ESCAT0800000008915C,2026-09-18,2.26,41.46,81.0,23.3,19.8,87.0,62.0,1021.3,1017.9,45.0,0.2,21.9,81.0,304.0,8.0,0.2,xml_feed
Badalona - La Pau (Barcelona),ESCAT0800000008917B,2026-09-18,2.22,41.45,,24.9,19.3,88.0,59.0,1018.5,1014.9,27.0,1.6,21.7,77.0,107.0,2.0,1.6,xml_feed
Sant Esteve Sesrovires (Barcelona),ESCAT0800000008935A,2026-09-18,1.87,41.49,190.0,28.1,16.7,83.0,43.0,1015.0,1011.0,,0.0,19.4,73.0,,,0.0,xml_feed
Cornella de Llobregat (Barcelona),ESCAT0800000008940C,2026-09-18,2.08,41.36,47.0,24.8,18.9,84.0,60.0,1019.4,1015.7,31.0,3.3,21.7,74.0,180.0,2.0,3.3,xml_feed
Sant Feliu Llob - Mestral (Barcelona),ESCAT0800000008980C,2026-09-18,2.05,41.39,112.0,24.4,17.9,89.0,64.0,1016.2,1012.9,34.0,0.8,20.2,83.0,355.0,3.0,0.8,xml_feed
Sant Feliu deLlob.S.Josep (Barcelona),ESCAT0800000008980D,2026-09-18,2.01,41.37,26.0,24.4,18.4,87.0,59.0,1019.1,1015.1,30.0,0.0,19.7,83.0,338.0,5.0,0.0,xml_feed
Pedraforca-PN CadíMoixeró (Barcelona),ESCAT0800000025716A,2026-09-18,1.7,42.24,2270.0,12.3,5.3,95.0,70.0,1022.0,1016.5,26.0,0.0,7.3,84.0,0.0,3.0,0.0,xml_feed
Girona - Marfà (Girona),ESCAT1700000017006A,2026-09-18,2.81,41.98,72.0,28.8,17.7,90.0,49.0,1018.6,1015.6,19.0,0.0,18.7,87.0,267.0,3.0,0.0,xml_feed
Girona-Fontajau (Girona),ESCAT1700000017007B,2026-09-18,2.82,41.99,76.0,27.3,17.9,86.0,42.0,1019.5,1016.1,11.0,0.0,18.2,86.0,177.0,0.0,0.0,xml_feed
La Bisbal d'Empordà - T (Girona),ESCAT1700000017100A,2026-09-18,3.04,41.96,60.0,28.3,16.4,91.0,46.0,1022.5,1019.2,26.0,0.0,18.9,86.0,45.0,0.0,0.0,xml_feed
La Bisbal d'Empordà (Girona),ESCAT1700000017100B,2026-09-18,3.04,41.95,44.0,27.4,16.3,94.0,54.0,1018.8,1016.0,24.0,0.0,18.2,89.0,112.0,0.0,0.0,xml_feed
La Bisbal d'Empordà LV (Girona),ESCAT1700000017100C,2026-09-18,3.04,41.96,40.0,29.2,15.0,90.0,45.0,1023.5,1020.2,7.0,0.0,17.2,85.0,242.0,1.0,0.0,xml_feed
L'Escala Closa d'en Llop (Girona),ESCAT1700000017130C,2026-09-18,3.13,42.12,35.0,27.8,19.5,78.0,43.0,1019.3,1016.4,21.0,0.0,19.5,77.0,314.0,0.0,0.0,xml_feed
L'Escala - Riells Centre (Girona),ESCAT1700000017130F,2026-09-18,3.14,42.11,4.0,28.0,18.9,76.0,36.0,1019.7,1016.4,17.0,0.0,18.9,74.0,153.0,2.0,0.0,xml_feed
Sobrestany (Girona),ESCAT1700000017141C,2026-09-18,3.12,42.08,25.0,27.6,17.0,88.0,49.0,1019.9,1016.9,26.0,0.0,17.5,88.0,173.0,0.0,0.0,xml_feed
Verges (Girona),ESCAT1700000017142A,2026-09-18,3.05,42.06,15.0,27.3,18.2,81.0,48.0,1017.7,1014.9,31.0,0.0,19.1,79.0,309.0,0.0,0.0,xml_feed
Verges Ponent (Girona),ESCAT1700000017142C,2026-09-18,3.05,42.06,27.0,27.7,18.6,83.0,47.0,1017.1,1014.0,31.0,0.0,18.6,82.0,315.0,3.0,0.0,xml_feed
Sant Gregori (Girona),ESCAT1700000017150A,2026-09-18,2.76,41.99,112.0,27.2,17.1,88.0,53.0,1018.8,1015.7,19.0,0.0,17.9,85.0,260.0,3.0,0.0,xml_feed
Bescanó (Girona),ESCAT1700000017162A,2026-09-18,2.74,41.96,100.0,25.4,16.2,84.0,55.0,1018.9,1016.0,21.0,0.0,17.7,84.0,229.0,0.0,0.0,xml_feed
Montfullà (Girona),ESCAT1700000017162C,2026-09-18,2.76,41.96,180.0,25.7,17.2,87.0,58.0,1019.2,1016.3,14.0,0.0,18.3,87.0,182.0,0.0,0.0,xml_feed
El Pasteral  (Girona),ESCAT1700000017166E,2026-09-18,2.61,41.99,172.0,26.4,15.7,99.0,57.0,1017.6,1014.2,15.0,0.0,16.0,99.0,90.0,0.0,0.0,xml_feed
Sant Feliu de Pallerols (Girona),ESCAT1700000017174A,2026-09-18,2.51,42.08,488.0,23.3,14.1,95.0,56.0,1017.8,1014.4,21.0,0.0,14.1,93.0,297.0,5.0,0.0,xml_feed
Sant Esteve d'en Bas (Girona),ESCAT1700000017176B,2026-09-18,2.46,42.12,,25.8,15.1,96.0,48.0,1020.7,1016.9,15.0,,15.9,89.0,230.0,0.0,,xml_feed
La Vall d'en Bas - Mallol (Girona),ESCAT1700000017178B,2026-09-18,2.44,42.15,462.0,24.7,14.7,94.0,59.0,1015.1,1012.0,19.0,1.0,15.5,91.0,209.0,0.0,1.0,xml_feed
Vilablareix (Girona),ESCAT1700000017180A,2026-09-18,2.79,41.95,107.0,26.3,17.4,88.0,57.0,1019.9,1017.0,21.0,0.0,18.4,88.0,146.0,0.0,0.0,xml_feed
Vilablareix - Centre (Girona),ESCAT1700000017190B,2026-09-18,2.81,41.95,100.0,26.3,17.6,85.0,50.0,1018.1,1015.1,24.0,0.0,18.5,85.0,312.0,0.0,0.0,xml_feed
Canet d'Adri - Centre (Girona),ESCAT1700000017199A,2026-09-18,2.74,42.03,225.0,26.5,16.6,80.0,45.0,1019.3,1015.9,15.0,0.0,16.8,77.0,326.0,7.0,0.0,xml_feed
Canet d'Adri- Can Vicens (Girona),ESCAT1700000017199D,2026-09-18,2.75,42.04,190.0,26.6,16.3,92.0,56.0,1019.5,1016.5,10.0,0.0,16.6,92.0,337.0,0.0,0.0,xml_feed
Palafrugell (Girona),ESCAT1700000017200C,2026-09-18,3.16,41.91,45.0,25.2,17.4,88.0,53.0,1018.9,1016.0,29.0,0.0,20.3,79.0,90.0,0.0,0.0,xml_feed
