name,id,time,lon,lat,alt,Temp.max,Temp.min,Hum.max,Hum.min,Pres.max,Pres.min,Vient.max,Precip.diaria,Temp.act,Hum.act,Vient.dir,Vient.act,Precip.total,source
Pedraforca-PN CadíMoixeró (Barcelona),ESCAT0800000025716A,2026-09-22,1.7,42.24,2270.0,17.4,11.7,81.0,24.0,1028.4,1025.4,18.0,0.0,12.4,72.0,0.0,6.0,0.0,xml_feed
La Bisbal d'Empordà - T (Girona),ESCAT1700000017100A,2026-09-22,3.04,41.96,60.0,30.3,16.5,82.0,27.0,1024.4,1021.7,22.0,0.0,18.6,62.0,45.0,0.0,0.0,xml_feed
La Bisbal d'Empordà (Girona),ESCAT1700000017100B,2026-09-22,3.04,41.95,44.0,29.7,15.4,89.0,29.0,1020.9,1018.6,16.0,0.0,16.6,65.0,180.0,0.0,0.0,xml_feed
Gavarres - Puig d'Arques (Girona),ESCAT1700000017116A,2026-09-22,3.0,41.89,475.0,26.4,20.6,61.0,28.0,1021.2,1018.8,18.0,0.0,21.6,43.0,315.0,11.0,0.0,xml_feed
L'Escala Closa d'en Llop (Girona),ESCAT1700000017130C,2026-09-22,3.13,42.12,35.0,29.3,17.8,77.0,31.0,1021.3,1019.1,35.0,0.0,18.7,56.0,42.0,0.0,0.0,xml_feed
Verges (Girona),ESCAT1700000017142A,2026-09-22,3.05,42.06,15.0,29.0,16.1,85.0,25.0,1019.7,1017.5,27.0,0.0,16.8,62.0,345.0,0.0,0.0,xml_feed
Verges Ponent (Girona),ESCAT1700000017142C,2026-09-22,3.05,42.06,27.0,28.5,16.9,85.0,24.0,1019.0,1016.8,29.0,0.0,18.5,59.0,113.0,5.0,0.0,xml_feed
El Pasteral  (Girona),ESCAT1700000017166E,2026-09-22,2.61,41.99,172.0,31.4,13.5,99.0,44.0,1019.7,1016.6,18.0,0.0,16.4,96.0,90.0,0.0,0.0,xml_feed
La Vall d'en Bas - Mallol (Girona),ESCAT1700000017178B,2026-09-22,2.44,42.15,462.0,29.4,12.5,93.0,46.0,1018.0,1014.1,19.0,0.0,16.8,87.0,15.0,0.0,0.0,xml_feed
Vilablareix (Girona),ESCAT1700000017180A,2026-09-22,2.79,41.95,107.0,30.9,16.1,91.0,39.0,1021.8,1019.3,24.0,0.0,19.5,78.0,254.0,0.0,0.0,xml_feed
Canet d'Adri- Can Vicens (Girona),ESCAT1700000017199D,2026-09-22,2.75,42.04,190.0,31.8,16.6,83.0,37.0,1021.8,1019.1,21.0,0.0,17.7,74.0,22.0,0.0,0.0,xml_feed
Palafrugell (Girona),ESCAT1700000017200C,2026-09-22,3.16,41.91,45.0,27.8,17.8,69.0,26.0,1020.9,1018.7,35.0,0.0,18.9,52.0,180.0,0.0,0.0,xml_feed
Palafrugell Joan Capri 93 (Girona),ESCAT1700000017200H,2026-09-22,3.15,41.93,75.0,28.6,18.7,69.0,26.0,1021.6,1019.5,22.0,0.0,20.4,45.0,22.0,0.0,0.0,xml_feed
Llagostera - Panedes (Girona),ESCAT1700000017240C,2026-09-22,2.92,41.84,140.0,30.9,10.1,99.0,39.0,1021.0,1018.0,21.0,0.0,10.2,95.0,112.0,0.0,0.0,xml_feed
Cadiretes - Selva Brava (Girona),ESCAT1700000017240D,2026-09-22,2.92,41.77,200.0,30.3,15.1,95.0,35.0,,,13.0,0.0,20.6,82.0,270.0,2.0,0.0,xml_feed
Llagostera - Cadiretes (Girona),ESCAT1700000017240H,2026-09-22,2.93,41.76,505.0,27.2,20.9,80.0,33.0,1021.8,1019.6,22.0,0.0,21.4,57.0,315.0,18.0,0.0,xml_feed
Calonge (Girona),ESCAT1700000017251B,2026-09-22,3.08,41.86,16.0,30.7,17.2,68.0,34.0,1019.3,1017.0,46.0,0.0,17.3,63.0,270.0,3.0,0.0,xml_feed
Calonge i Sant Antoni (Girona),ESCAT1700000017252A,2026-09-22,3.1,41.87,33.0,29.3,18.2,65.0,41.0,1023.5,1021.2,20.0,0.0,18.4,52.0,67.0,0.0,0.0,xml_feed
Torroella de Montgrí-Ajt. (Girona),ESCAT1700000017257C,2026-09-22,3.13,42.04,29.0,28.3,17.9,78.0,31.0,1021.7,1019.7,26.0,0.0,20.2,53.0,304.0,6.0,0.0,xml_feed
Lloret de Mar - Platja (Girona),ESCAT1700000017310A,2026-09-22,2.85,41.7,4.0,27.8,20.0,91.0,54.0,,,22.0,0.0,21.2,75.0,303.0,7.0,0.0,xml_feed
Breda (Girona),ESCAT1700000017400A,2026-09-22,2.56,41.75,165.0,30.2,17.0,84.0,53.0,1021.9,1019.0,,0.0,19.5,80.0,,,0.0,xml_feed
Espinelves (Girona),ESCAT1700000017405A,2026-09-22,2.42,41.87,750.0,27.4,11.9,87.0,51.0,1017.5,1014.6,26.0,0.0,14.6,85.0,105.0,2.0,0.0,xml_feed
Sils - MYC5 (Girona),ESCAT1700000017410B,2026-09-22,2.77,41.8,88.0,31.1,14.8,95.0,43.0,1017.3,1015.0,13.0,0.0,17.4,81.0,337.0,0.0,0.0,xml_feed
Vidreres - Can MassaSuria (Girona),ESCAT1700000017411C,2026-09-22,2.8,41.78,,30.2,13.1,99.0,49.0,1020.4,1017.9,18.0,0.0,15.4,89.0,157.0,2.0,0.0,xml_feed
Riudarenes-Cultius Brugat (Girona),ESCAT1700000017421A,2026-09-22,2.71,41.84,96.0,30.8,13.8,99.0,48.0,1017.5,1014.7,20.0,0.0,16.7,93.0,0.0,0.0,0.0,xml_feed
Grions - Can Puigmari (Girona),ESCAT1700000017451A,2026-09-22,2.61,41.76,143.0,31.4,16.1,90.0,49.0,1020.5,1017.8,17.0,0.0,19.2,83.0,337.0,3.0,0.0,xml_feed
Riells - Cultius Ponç (Girona),ESCAT1700000017451B,2026-09-22,2.57,41.73,80.0,31.0,15.0,96.0,53.0,,,18.0,0.0,18.5,89.0,270.0,0.0,0.0,xml_feed
Grions (Girona),ESCAT1700000017451C,2026-09-22,2.62,41.76,83.0,29.9,14.7,95.0,56.0,1020.7,1018.3,,0.0,18.2,88.0,,,0.0,xml_feed
Massanes - Barri Marques (Girona),ESCAT1700000017452A,2026-09-22,2.65,41.75,58.0,29.7,14.3,99.0,52.0,1020.5,1017.6,31.0,0.0,17.5,89.0,157.0,0.0,0.0,xml_feed
Caldes - Can Gimferrer (Girona),ESCAT1700000017455B,2026-09-22,2.77,41.83,100.0,30.4,13.9,93.0,53.0,1021.8,1019.0,26.0,0.2,16.6,83.0,135.0,0.0,0.2,xml_feed
Caldes - Mas Carbonell (Girona),ESCAT1700000017455C,2026-09-22,2.86,41.79,175.0,29.1,13.4,97.0,42.0,1020.3,1017.7,17.0,0.0,16.3,87.0,157.0,5.0,0.0,xml_feed
Caldes - Can Solà Gros (Girona),ESCAT1700000017455D,2026-09-22,2.81,41.86,115.0,31.3,14.1,99.0,41.0,1022.2,1019.5,18.0,0.2,16.9,85.0,0.0,2.0,0.2,xml_feed
Riudellots - Can Jordi  (Girona),ESCAT1700000017457B,2026-09-22,2.78,41.9,137.0,31.9,16.0,89.0,35.0,1022.0,1019.0,26.0,0.0,19.3,72.0,0.0,0.0,0.0,xml_feed
Bordils - Casa Paraire (Girona),ESCAT1700000017462C,2026-09-22,2.9,42.03,,31.4,15.6,98.0,32.0,1019.3,1016.9,13.0,,16.7,85.0,135.0,0.0,,xml_feed
Les Olives (Girona),ESCAT1700000017466A,2026-09-22,3.02,42.11,88.0,30.2,16.8,78.0,25.0,1020.1,1017.9,18.0,0.0,20.4,51.0,0.0,0.0,0.0,xml_feed
Roses (Girona),ESCAT1700000017480A,2026-09-22,3.18,42.27,12.0,29.3,21.3,66.0,25.0,1019.6,1017.4,50.0,0.0,21.6,52.0,0.0,0.0,0.0,xml_feed
Campdevànol - Escola (Girona),ESCAT1700000017530B,2026-09-22,2.17,42.23,730.0,29.3,9.4,90.0,33.0,1023.2,1019.1,18.0,0.0,16.6,79.0,135.0,1.0,0.0,xml_feed
Campdevànol- Vista Alegre (Girona),ESCAT1700000017530C,2026-09-22,2.16,42.23,780.0,29.8,9.3,86.0,31.0,1023.9,1020.1,18.0,0.0,16.5,77.0,247.0,0.0,0.0,xml_feed
Queralbs - Coma de Vaca (Girona),ESCAT1700000017534E,2026-09-22,2.22,42.39,2010.0,17.6,8.0,91.0,29.0,,,34.0,0.0,8.5,86.0,45.0,9.0,0.0,xml_feed
Planoles - Càmping (Girona),ESCAT1700000017535C,2026-09-22,2.1,42.32,1260.0,25.0,14.1,84.0,33.0,,,20.0,0.0,14.1,84.0,45.0,0.0,0.0,xml_feed
La Molina (Girona),ESCAT1700000017537A,2026-09-22,1.94,42.34,1650.0,26.1,11.9,79.0,28.0,,,24.0,0.0,13.3,74.0,157.0,0.0,0.0,xml_feed
La Jonquera (Girona),ESCAT1700000017700A,2026-09-22,2.87,42.42,112.0,31.9,18.4,50.0,24.0,,,45.0,0.0,18.5,50.0,1.0,1.0,0.0,xml_feed
Sant Climent Sescebes (Girona),ESCAT1700000017751A,2026-09-22,2.98,42.37,82.0,31.3,19.1,52.0,19.0,1019.4,1016.5,39.0,0.0,19.1,45.0,213.0,0.0,0.0,xml_feed
Mollet de P. - La Vinyeta (Girona),ESCAT1700000017752A,2026-09-22,3.0,42.36,,32.0,17.1,62.0,20.0,1023.2,1020.4,28.0,0.0,17.5,55.0,315.0,0.0,0.0,xml_feed
Olot-SPM (Girona),ESCAT1700000017800B,2026-09-22,2.48,42.18,489.0,29.1,14.8,85.0,40.0,1023.1,1020.0,21.0,0.0,18.3,79.0,284.0,2.0,0.0,xml_feed
Olot - Costa del Gegant (Girona),ESCAT1700000017800D,2026-09-22,2.5,42.17,509.0,30.4,12.7,92.0,39.0,1019.8,1016.6,16.0,0.0,15.3,86.0,158.0,3.0,0.0,xml_feed
Porqueres (Mata) (Girona),ESCAT1700000017846B,2026-09-22,2.78,42.1,140.0,32.5,17.7,77.0,30.0,1020.4,1018.0,23.0,0.0,20.3,64.0,263.0,3.0,0.0,xml_feed
Lleida - Ciutat Jardí (Lleida),ESCAT2500000025199A,2026-09-22,0.58,41.63,207.0,31.7,15.4,81.0,34.0,1022.3,1016.9,,0.0,21.8,81.0,,,0.0,xml_feed
Bell-lloc d'Urgell (Lleida),ESCAT2500000025220A,2026-09-22,0.78,41.64,,31.4,13.5,88.0,43.0,1022.7,1018.3,20.0,,19.7,88.0,90.0,4.0,,xml_feed
Solsona (Lleida),ESCAT2500000025280B,2026-09-22,1.52,42.0,,28.5,12.6,82.0,36.0,1022.3,1018.3,19.0,0.0,18.3,82.0,270.0,6.0,0.0,xml_feed
Port del Comte 6Q3R (Lleida),ESCAT2500000025284E,2026-09-22,1.57,42.18,1788.0,19.4,14.4,81.0,20.0,1025.4,1022.2,29.0,0.0,15.6,57.0,225.0,13.0,0.0,xml_feed
Pradell de Sió (Lleida),ESCAT2500000025316A,2026-09-22,1.03,41.8,316.0,31.3,13.1,56.0,25.0,1021.6,1017.9,16.0,0.0,20.2,53.0,0.0,0.0,0.0,xml_feed
Castellserà (Lleida),ESCAT2500000025334B,2026-09-22,0.99,41.74,265.0,30.7,14.1,80.0,35.0,1021.8,1017.7,17.0,0.0,21.8,76.0,45.0,3.0,0.0,xml_feed
Juneda - Plaça Església (Lleida),ESCAT2500000025430B,2026-09-22,0.83,41.55,,31.9,16.9,85.0,36.0,1023.3,1019.6,22.0,,22.2,85.0,112.0,6.0,,xml_feed
Cervià de les Garrigues (Lleida),ESCAT2500000025460B,2026-09-22,0.86,41.42,444.0,31.1,14.2,90.0,27.0,1019.6,1015.3,26.0,0.0,19.9,90.0,67.0,6.0,0.0,xml_feed
Sant Martí de Canals (Lleida),ESCAT2500000025518A,2026-09-22,0.99,42.23,650.0,32.8,15.5,52.0,22.0,1021.8,1013.3,18.0,0.0,20.9,46.0,225.0,1.0,0.0,xml_feed
Barruera (Lleida),ESCAT2500000025527A,2026-09-22,0.8,42.5,1090.0,29.1,7.0,91.0,25.0,1018.7,1013.5,,0.0,12.3,89.0,,,0.0,xml_feed
Vilaller - Txambonet (Lleida),ESCAT2500000025552A,2026-09-22,0.72,42.48,980.0,31.6,8.4,77.0,21.0,,,24.0,0.0,14.4,73.0,315.0,0.0,0.0,xml_feed
Rubió (Lleida),ESCAT2500000025566A,2026-09-22,1.22,42.38,1714.0,25.6,13.8,51.0,23.0,1024.1,1021.2,29.0,0.0,14.0,50.0,45.0,13.0,0.0,xml_feed
Balaguer (Lleida),ESCAT2500000025600A,2026-09-22,0.81,41.79,235.0,31.9,14.0,77.0,30.0,1020.4,1016.2,19.0,0.0,21.1,73.0,57.0,7.0,0.0,xml_feed
Figuerola d'Orcau (Lleida),ESCAT2500000025655B,2026-09-22,1.0,42.13,550.0,32.0,11.4,73.0,27.0,1021.8,1017.5,21.0,0.0,19.1,55.0,270.0,2.0,0.0,xml_feed
La Seu d'Urgell (Lleida),ESCAT2500000025700A,2026-09-22,1.47,42.36,,32.4,7.8,88.0,26.0,1024.0,1018.2,22.0,,15.9,76.0,135.0,0.0,,xml_feed
Gósol (Lleida),ESCAT2500000025716A,2026-09-22,1.66,42.24,1445.0,25.5,12.6,83.0,29.0,1028.7,1025.5,22.0,0.0,13.4,83.0,337.0,4.0,0.0,xml_feed
Tuixent (Lleida),ESCAT2500000025717A,2026-09-22,1.57,42.23,,27.1,11.9,63.0,17.0,1021.5,1017.0,0.0,,16.9,63.0,0.0,0.0,,xml_feed
Sta Magdalena de Serinyà (Lleida),ESCAT2500000025720A,2026-09-22,1.77,42.34,1230.0,26.8,11.3,63.0,31.0,1019.1,1013.9,24.0,0.0,17.5,62.0,90.0,0.0,0.0,xml_feed
Bellver de Cerdanya (Lleida),ESCAT2500000025720B,2026-09-22,1.77,42.36,1080.0,29.6,6.8,79.0,24.0,1022.9,1018.3,31.0,0.0,15.7,65.0,0.0,4.0,0.0,xml_feed
Coll de Nargó (Lleida),ESCAT2500000025793A,2026-09-22,1.32,42.17,575.0,30.0,12.4,63.0,31.0,1023.5,1015.3,27.0,0.0,19.1,53.0,216.0,3.0,0.0,xml_feed
Fígols i Alinyà-Canelles (Lleida),ESCAT2500000025794A,2026-09-22,1.36,42.18,600.0,33.0,9.6,69.0,23.0,,,20.0,0.0,16.9,60.0,67.0,0.0,0.0,xml_feed
Els Pallaresos (Tarragona),ESCAT4300000043151C,2026-09-22,1.27,41.18,125.0,28.2,18.9,83.0,45.0,1019.4,1017.5,29.0,0.0,22.8,82.0,67.0,0.0,0.0,xml_feed
Reus - Centre (Tarragona),ESCAT4300000043201A,2026-09-22,1.11,41.15,147.0,28.2,22.8,80.0,43.0,1018.6,1016.5,34.0,0.0,24.0,79.0,47.0,3.0,0.0,xml_feed
Reus - Boca de la Mina (Tarragona),ESCAT4300000043202C,2026-09-22,1.09,41.16,151.0,30.5,16.8,83.0,46.0,1020.9,1018.7,24.0,0.0,23.9,82.0,58.0,2.0,0.0,xml_feed
Reus - Mas Abelló (Tarragona),ESCAT4300000043204C,2026-09-22,1.12,41.15,113.0,28.2,20.2,80.0,45.0,1020.9,1018.8,27.0,0.0,24.3,79.0,293.0,2.0,0.0,xml_feed
Reus - Piscines Municipal (Tarragona),ESCAT4300000043206A,2026-09-22,1.09,41.15,135.0,28.9,18.1,78.0,44.0,1020.8,1018.5,29.0,0.0,24.3,77.0,99.0,2.0,0.0,xml_feed
Riudoms (Tarragona),ESCAT4300000043330A,2026-09-22,1.05,41.14,130.0,29.8,17.6,86.0,39.0,1023.0,1020.0,55.0,0.0,24.0,82.0,0.0,4.0,0.0,xml_feed
La Vilella Baixa (Tarragona),ESCAT4300000043374A,2026-09-22,0.76,41.22,240.0,35.0,15.8,80.0,25.0,1026.4,1020.9,17.0,0.0,22.6,80.0,86.0,4.0,0.0,xml_feed
Belltall (Tarragona),ESCAT4300000043413A,2026-09-22,1.19,41.59,780.0,27.4,16.8,94.0,33.0,1019.2,1016.2,29.0,0.0,17.6,94.0,0.0,11.0,0.0,xml_feed
La Sénia (Tarragona),ESCAT4300000043560A,2026-09-22,0.28,40.64,370.0,28.4,20.9,57.0,30.0,1019.7,1017.6,31.0,0.0,21.1,56.0,338.0,5.0,0.0,xml_feed
La Sénia - Boveral (Tarragona),ESCAT4300000043560B,2026-09-22,0.29,40.65,430.0,32.0,20.2,55.0,25.0,1021.5,1017.7,40.0,0.0,20.9,52.0,312.0,15.0,0.0,xml_feed
La Sénia - Font Ferrera (Tarragona),ESCAT4300000043560C,2026-09-22,0.2,40.73,1157.0,25.7,12.3,71.0,32.0,1023.5,1016.0,15.0,0.0,14.4,66.0,0.0,0.0,0.0,xml_feed
Banyeres del Penedès (Tarragona),ESCAT4300000043711A,2026-09-22,1.58,41.28,150.0,28.9,17.8,81.0,58.0,1023.0,1020.8,18.0,0.0,22.1,81.0,0.0,0.0,0.0,xml_feed
Bonany-Cal Pau(Querol) (Tarragona),ESCAT4300000043715A,2026-09-22,1.47,41.39,606.0,27.9,9.2,95.0,38.0,1023.1,1021.0,30.0,0.0,16.7,94.0,22.0,0.0,0.0,xml_feed
Bellvei (Tarragona),ESCAT4300000043719A,2026-09-22,1.58,41.24,107.0,28.6,19.1,88.0,53.0,1020.9,1018.6,39.0,0.0,21.4,88.0,112.0,0.0,0.0,xml_feed
Bellvei - Baronia de Mar (Tarragona),ESCAT4300000043719B,2026-09-22,1.56,41.21,120.0,28.8,20.2,80.0,50.0,1021.0,1018.8,33.0,0.0,22.9,79.0,2.0,1.0,0.0,xml_feed
L'Arboç Can Suriol (Tarragona),ESCAT4300000043720F,2026-09-22,1.59,41.27,135.0,28.0,18.2,85.0,54.0,1021.2,1019.2,27.0,0.0,21.9,85.0,63.0,0.0,0.0,xml_feed
Falset - Les Torres (Tarragona),ESCAT4300000043730D,2026-09-22,0.84,41.14,570.0,29.1,18.7,91.0,33.0,1017.8,1015.2,26.0,0.0,19.7,91.0,0.0,6.0,0.0,xml_feed
Falset - les Esplanes (Tarragona),ESCAT4300000043730F,2026-09-22,0.8,41.15,320.0,31.3,14.5,83.0,30.0,1020.4,1017.3,27.0,0.0,21.2,83.0,69.0,0.0,0.0,xml_feed
Falset - els Masos (Tarragona),ESCAT4300000043730G,2026-09-22,0.83,41.17,375.0,29.5,15.6,,,1020.5,1017.5,19.0,0.0,20.2,,33.0,3.0,0.0,xml_feed
Darmós  (Tarragona) (Tarragona),ESCAT4300000043746D,2026-09-22,0.75,41.07,185.0,33.2,18.8,81.0,23.0,1020.5,1017.2,30.0,0.0,22.4,81.0,344.0,1.0,0.0,xml_feed
El Catllar (Tarragona),ESCAT4300000043764A,2026-09-22,1.33,41.18,55.0,28.3,17.1,85.0,47.0,1021.3,1019.3,,0.0,20.7,85.0,,,0.0,xml_feed
Vinebre (Tarragona),ESCAT4300000043792A,2026-09-22,0.59,41.18,39.0,35.0,14.2,81.0,26.0,1023.3,1017.2,31.0,0.0,23.5,81.0,135.0,0.0,0.0,xml_feed
Hosp.de l'Infant - Centre (Tarragona),ESCAT4300000043890A,2026-09-22,0.92,40.99,42.0,29.2,21.7,83.0,36.0,1020.1,1017.6,32.0,0.0,24.8,83.0,32.0,5.0,0.0,xml_feed
